timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
924912020;0;0;29;0;99;30;0
925855113;0;0;29;0;99;27;0
926071488;0;0;29;0;100;32;0
926765200;0;0;29;0;100;35;0
926996838;0;0;29;0;100;28;0
927684017;0;0;29;0;100;27;0
927935047;0;0;29;0;95;27;0
928857168;0;0;29;0;100;30;0
929073294;0;0;29;0;100;24;0
929775231;0;0;29;0;100;32;0
930245489;0;0;29;0;86;27;0
930709880;0;0;29;0;100;30;0
930929985;0;0;29;0;100;31;0
931637390;0;0;29;0;100;36;0
932092304;0;0;29;0;97;29;0
932776012;0;0;29;0;96;35;0
933010804;0;0;29;0;100;34;0
933751341;0;0;30;0;97;39;0
933934062;0;0;31;0;100;23;0
934850849;0;0;32;0;98;36;0
935101797;0;0;32;0;94;32;0
