timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2];xyz_derivative[0];xyz_derivative[1];xyz_derivative[2]
1255719766;1255719702;0.021781813;-0.028314963;-0.007000187;-0.8214993;-2.2297056;0.16846569
1255740757;1255740697;0.026111498;0.010803781;-0.0140788;0.7627014;2.431083;-0.5431824
1255758804;1255758740;0.0052324487;0.00806324;-0.012187075;-0.37461472;2.0686204;-0.32713324
1255778251;1255778189;0.00028570602;0.006161769;-0.0077282055;0.35186645;1.450976;0.3465163
1255799277;1255799184;-0.027308354;0.037620455;-0.008966945;-1.5826526;4.6101036;-0.01793691
1255820304;1255820180;-0.02751894;-0.026535228;-0.013029956;-0.19496265;-2.2980783;-0.533762
1255841354;1255841222;-0.059099145;0.010724534;8.292416e-05;-1.2625127;2.9456923;0.7541927
1255859236;1255859171;-0.05679878;0.05149359;0.007973742;0.14595395;5.1501303;0.8296122
1255880231;1255880167;-0.05800707;0.023851898;-0.0011134387;-1.1045432;2.101361;-0.062522076
1255901273;1255901209;-0.06996602;0.04971929;0.0002389817;0.8539485;3.1674936;-0.23934586
1255919266;1255919158;-0.034238033;0.054147054;-0.005254813;3.406535;2.330622;-0.8008502
1255938762;1255938701;-0.031136347;0.0024314397;-0.009440819;0.21884063;-3.48411;-1.157249
1255961382;1255961196;-0.030870894;0.013653052;0.009003358;-0.41389102;-0.8537271;0.7743534
1255982211;1255982145;-0.00090600946;0.017792461;0.005483684;0.45736653;-0.1838136;0.18379606
1255998753;1255998688;0.015277697;0.019273518;0.0018996522;0.7350664;-1.1051648;-0.0881964
1256019697;1256019636;0.0082396325;0.048768137;0.0046336213;-1.1196164;1.6718533;0.29110438
1256040694;1256040632;0.029174728;0.013620134;-0.0051409747;0.7658455;-3.2792106;-0.32182562
1256058739;1256058675;0.03826672;0.010564111;-0.00909118;1.2813741;-4.2051773;-0.31095406
1256079683;1256079623;0.037683055;0.032274917;0.0039457525;0.40772676;-0.9989936;1.2989931
1256100682;1256100619;0.039676793;0.05581954;-0.002789085;-1.6454935;0.8765835;0.13630646
1256118726;1256118662;0.021645056;0.06404815;0.00527702;-2.6348126;1.3073068;0.6879422
1256139673;1256139610;0.03944767;0.049557805;-0.009927982;-0.32577723;-0.7906268;-1.0979612
1256160666;1256160606;0.04843658;0.049634084;-0.009110279;0.21805918;-0.38199547;-0.71284455
1256181662;1256181601;0.05179548;0.01258063;-0.0023031535;0.21663222;-3.788878;-0.21745504
1256198163;1256198097;0.033861373;0.020875374;0.0079250345;-0.19935733;-3.0031655;1.0174758
1256219159;1256219093;0.037055697;0.03517008;0.0036186185;-0.5973216;-0.20134692;0.3076577
1256240155;1256240088;0.0461892;-0.0036710126;-0.00860987;0.26552892;-2.7077236;-1.0248239
1256261198;1256261131;0.0064274454;-0.0012230284;-0.0019004766;-2.7353375;0.18417598;0.21210693
1256279146;1256279080;-0.0013691741;-0.016016198;0.00079191214;-0.7603791;-0.4622974;0.21021894
