timestamp;imbalanced_prop_metric;motor_failure_mask;motor_stop_mask;fd_roll;fd_pitch;fd_alt;fd_ext;fd_arm_escs;fd_battery;fd_imbalanced_prop;fd_motor
7882446902;-2.2813575;0;0;0;0;0;0;0;0;0;0
7882952765;-2.3487334;0;0;0;0;0;0;0;0;0;0
7883458779;-2.3900316;0;0;0;0;0;0;0;0;0;0
7883964801;-2.4456723;0;0;0;0;0;0;0;0;0;0
7884471204;-2.5621307;0;0;0;0;0;0;0;0;0;0
7884976767;-2.4757383;0;0;0;0;0;0;0;0;0;0
7885482791;-2.3893263;0;0;0;0;0;0;0;0;0;0
7885988790;-2.4365406;0;0;0;0;0;0;0;0;0;0
7886495646;-2.4185631;0;0;0;0;0;0;0;0;0;0
7887000766;-2.3909929;0;0;0;0;0;0;0;0;0;0
7887506786;-2.2655602;0;0;0;0;0;0;0;0;0;0
7888012825;-2.0746524;0;0;0;0;0;0;0;0;0;0
7888519041;-1.9743346;0;0;0;0;0;0;0;0;0;0
7889024826;-1.9691759;0;0;0;0;0;0;0;0;0;0
7889530834;-2.1479883;0;0;0;0;0;0;0;0;0;0
7890036938;-2.2544348;0;0;0;0;0;0;0;0;0;0
7890542767;-2.3144236;0;0;0;0;0;0;0;0;0;0
7891049018;-2.2824733;0;0;0;0;0;0;0;0;0;0
7891554765;-2.3035119;0;0;0;0;0;0;0;0;0;0
7892060764;-2.3275545;0;0;0;0;0;0;0;0;0;0
7892566856;-2.2658584;0;0;0;0;0;0;0;0;0;0
7893073363;-2.2206786;0;0;0;0;0;0;0;0;0;0
7893578780;-2.2374647;0;0;0;0;0;0;0;0;0;0
7894084766;-2.2249026;0;0;0;0;0;0;0;0;0;0
7894590765;-2.274576;0;0;0;0;0;0;0;0;0;0
7895096765;-2.3262324;0;0;0;0;0;0;0;0;0;0
7895602765;-2.2874198;0;0;0;0;0;0;0;0;0;0
7896108766;-2.1900923;0;0;0;0;0;0;0;0;0;0
7896614765;-2.0763092;0;0;0;0;0;0;0;0;0;0
7897120829;-1.9768714;0;0;0;0;0;0;0;0;0;0
7897627067;-1.9192566;0;0;0;0;0;0;0;0;0;0
7898132766;-1.8830432;0;0;0;0;0;0;0;0;0;0
7898639765;-1.9219346;0;0;0;0;0;0;0;0;0;0
7899145766;-1.8452874;0;0;0;0;0;0;0;0;0;0
7899651767;-1.9139442;0;0;0;0;0;0;0;0;0;0
7900157864;-1.89638;0;0;0;0;0;0;0;0;0;0
7900663766;-1.8896779;0;0;0;0;0;0;0;0;0;0
7901169800;-1.9210471;0;0;0;0;0;0;0;0;0;0
7901676155;-2.0369146;0;0;0;0;0;0;0;0;0;0
7902181769;-2.1829593;0;0;0;0;0;0;0;0;0;0
7902687766;-2.2840495;0;0;0;0;0;0;0;0;0;0
7903193766;-2.4872966;0;0;0;0;0;0;0;0;0;0
7903699765;-2.5941095;0;0;0;0;0;0;0;0;0;0
7904205821;-2.6657803;0;0;0;0;0;0;0;0;0;0
7904711810;-2.8066988;0;0;0;0;0;0;0;0;0;0
