timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
8234530756;0;0;0;0;0
8235037050;0;0;0;0;0
8235542757;0;0;0;0;0
8236048755;0;0;0;0;0
8236554758;0;0;0;0;0
8237060816;0;0;0;0;0
8237566864;0;0;0;0;0
8238072756;0;0;0;0;0
8238578757;0;0;0;0;0
8239084776;0;0;0;0;0
8239590776;0;0;0;0;0
8240096776;0;0;0;0;0
8240602755;0;0;0;0;0
8241108756;0;0;0;0;0
8241614758;0;0;0;0;0
8242120784;0;0;0;0;0
8242627250;0;0;0;0;0
8243132756;0;0;0;0;0
8243639760;0;0;0;0;0
8244146299;0;0;0;0;0
8244651775;0;0;0;0;0
8245157839;0;0;0;0;0
8245663849;0;0;0;0;0
8246169759;0;0;0;0;0
8246676320;0;0;0;0;0
8247181756;0;0;0;0;0
8247687757;0;0;0;0;0
8248193757;0;0;0;0;0
8248700836;0;0;0;0;0
8249206775;0;0;0;0;0
8249712787;0;0;0;0;0
8250219756;0;0;0;0;0
8250725757;0;0;0;0;0
8251231757;0;0;0;0;0
8251737756;0;0;0;0;0
8252243756;0;0;0;0;0
8252750235;0;0;0;0;0
8253255755;0;0;0;0;0
8253761756;0;0;0;0;0
8254267758;0;0;0;0;0
8254774756;0;0;0;0;0
8255280757;0;0;0;0;0
8255786758;0;0;0;0;0
8256292806;0;0;0;0;0
8256798927;0;0;0;0;0
8257304756;0;0;0;0;0
8257810815;0;0;0;0;0
8258316756;0;0;0;0;0
8258822756;0;0;0;0;0
8259329794;0;0;0;0;0
8259835756;0;0;0;0;0
8260341757;0;0;0;0;0
8260848040;0;0;0;0;0
8261353756;0;0;0;0;0
8261859858;0;0;0;0;0
8262365757;0;0;0;0;0
8262871756;0;0;0;0;0
8263377756;0;0;0;0;0
8263883757;0;0;0;0;0
8264389769;0;0;0;0;0
8264895782;0;0;0;0;0
8265402176;0;0;0;0;0
8265907756;0;0;0;0;0
8266413756;0;0;0;0;0
8266920803;0;0;0;0;0
8267426757;0;0;0;0;0
8267932757;0;0;0;0;0
8268438769;0;0;0;0;0
8268944778;0;0;0;0;0
8269450778;0;0;0;0;0
8269956782;0;0;0;0;0
8270462778;0;0;0;0;0
8270969758;0;0;0;0;0
8271475758;0;0;0;0;0
8271981757;0;0;0;0;0
8272487803;0;0;0;0;0
8272993828;0;0;0;0;0
8273499756;0;0;0;0;0
8274005757;0;0;0;0;0
8274511757;0;0;0;0;0
8275017757;0;0;0;0;0
8275523767;0;0;0;0;0
8276030208;0;0;0;0;0
8276536758;0;0;0;0;0
8277042757;0;0;0;0;0
8277548756;0;0;0;0;0
8278054756;0;0;0;0;0
8278561777;0;0;0;0;0
8279068787;0;0;0;0;0
8279574780;0;0;0;0;0
8280080758;0;0;0;0;0
8280586756;0;0;0;0;0
8281093192;0;0;0;0;0
8281598757;0;0;0;0;0
8282104756;0;0;0;0;0
8282610756;0;0;0;0;0
8283116757;0;0;0;0;0
8283622777;0;0;0;0;0
8284128776;0;0;0;0;0
8284634813;0;0;0;0;0
8285140756;0;0;0;0;0
8285646757;0;0;0;0;0
8286152847;0;0;0;0;0
8286658875;0;0;0;0;0
8287164781;0;0;0;0;0
8287670757;0;0;0;0;0
8288176768;0;0;0;0;0
8288682786;0;0;0;0;0
8289188756;0;0;0;0;0
8289695147;0;0;0;0;0
8290200757;0;0;0;0;0
8290706757;0;0;0;0;0
8291212756;0;0;0;0;0
8291718756;0;0;0;0;0
8292224773;0;0;0;0;0
8292730757;0;0;0;0;0
8293236811;0;0;0;0;0
8293742757;0;0;0;0;0
8294248766;0;0;0;0;0
8294754786;0;0;0;0;0
8295260758;0;0;0;0;0
8295766758;0;0;0;0;0
8296272755;0;0;0;0;0
8296778757;0;0;0;0;0
8297284776;0;0;0;0;0
8297790756;0;0;0;0;0
8298297257;0;0;0;0;0
8298802756;0;0;0;0;0
8299309064;0;0;0;0;0
8299814757;0;0;0;0;0
8300320756;0;0;0;0;0
8300826757;0;0;0;0;0
8301332756;0;0;0;0;0
8301839757;0;0;0;0;0
8302346256;0;0;0;0;0
8302851757;0;0;0;0;0
8303357758;0;0;0;0;0
8303863759;0;0;0;0;0
8304369756;0;0;0;0;0
8304875757;0;0;0;0;0
8305382756;0;0;0;0;0
8305888757;0;0;0;0;0
8306395438;0;0;0;0;0
8306900782;0;0;0;0;0
8307406776;0;0;0;0;0
8307912776;0;0;0;0;0
8308418778;0;0;0;0;0
8308924757;0;0;0;0;0
8309430757;0;0;0;0;0
8309936851;0;0;0;0;0
8310442756;0;0;0;0;0
8310948758;0;0;0;0;0
8311454757;0;0;0;0;0
8311960769;0;0;0;0;0
8312466784;0;0;0;0;0
8312972776;0;0;0;0;0
