timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
8113278387;5.0486937;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8113778858;5.0367093;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8114288913;5.003174;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8114788388;5.049399;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8115288388;5.005792;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8115778389;5.0539308;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8116278446;5.0122375;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8116778387;5.0419464;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8117278388;5.078302;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8117788428;5.0155606;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8118288388;5.022409;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8118779001;5.0193877;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8119278388;5.0488954;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8119778387;5.0249267;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8120278436;5.0480895;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8120778389;4.9979367;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8121288417;5.039328;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8121788431;5.0511107;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8122288387;5.015158;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8122778387;5.050003;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8123278387;5.0018644;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8123778401;5.0499024;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8124278388;5.0021667;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
