timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2]
7885466403;7885466337;1.3384523;0.33416453;-9.939862
7885514378;7885514307;0.87353486;-0.088105135;-10.239667
7885566701;7885566635;1.0765673;0.16466045;-9.930327
7885619031;7885618965;1.5279869;0.119515084;-9.480613
7885667018;7885666935;2.7492702;0.4140025;-9.132886
7885719343;7885719264;2.620819;0.16528194;-9.269202
7885767474;7885767235;2.8626213;-0.25811872;-8.83516
7885815283;7885815201;2.0316658;0.09169154;-9.0555725
7885867596;7885867530;0.62507844;-0.066340595;-9.037907
7885919935;7885919861;-0.95425713;-0.47297955;-9.872225
7885967902;7885967832;-1.894788;0.036737867;-9.172002
7886015880;7886015801;-3.2823598;0.43256205;-9.414431
7886068195;7886068128;-3.7685783;1.0882541;-9.645764
7886116229;7886116097;-3.6163914;1.6396308;-10.30965
7886168493;7886168425;-3.29732;1.406648;-9.407361
7886216459;7886216393;-2.9344313;1.1777446;-9.167257
7886268794;7886268720;-2.6554575;0.94214857;-9.239222
7886316754;7886316684;-2.7761922;0.7871356;-9.528746
7886364718;7886364650;-2.3379395;0.22134489;-9.487374
7886417056;7886416976;-2.007657;-0.18670942;-9.74853
7886469365;7886469298;-1.7591308;-0.22458293;-9.051276
7886517813;7886517746;-1.5600419;-0.3204016;-9.26869
7886565781;7886565708;-1.9649738;-0.4702509;-9.704345
7886618097;7886618031;-1.8382845;-0.40364894;-9.519757
7886666064;7886665998;-2.2987268;-0.14330986;-8.914623
7886718394;7886718327;-2.3687155;-0.34270355;-9.520739
7886770777;7886770657;-2.690556;-0.0064802137;-9.498131
7886818770;7886818627;-3.042515;0.5661057;-9.92424
7886866681;7886866599;-3.1982532;0.39730313;-9.734566
7886914652;7886914570;-2.8465438;0.23846492;-9.539771
7886966968;7886966900;-2.4464965;0.21220748;-9.718518
7887019317;7887019230;-2.5175831;0.05958574;-9.548589
7887067267;7887067198;-1.9512128;0.56304497;-9.638428
7887119594;7887119529;-2.1263447;0.80680984;-9.78881
7887167571;7887167503;-2.21821;0.9934872;-9.407945
7887215545;7887215477;-2.2045915;0.9995181;-9.6764765
7887263518;7887263451;-2.0132787;0.87160105;-9.886692
7887320212;7887320146;-1.9410349;0.35192087;-9.568749
7887368190;7887368120;-1.9669181;0.21062058;-9.603395
7887416158;7887416092;-1.8101192;-0.22367631;-9.435113
7887468489;7887468421;-2.5186312;-0.09759406;-9.554963
7887516455;7887516388;-2.6598568;-0.72099847;-9.666261
7887568787;7887568717;-2.4961388;0.06617447;-9.670351
7887616837;7887616686;-3.035844;-0.0033993064;-9.904593
7887669565;7887669500;-2.2955742;-0.4331507;-9.320062
7887717538;7887717470;-1.9936872;-0.6267878;-9.224762
7887765506;7887765440;-2.0718386;-0.8764677;-9.345715
7887817857;7887817772;-2.0069075;-1.2340158;-9.083874
7887865815;7887865741;-2.137907;-0.43995965;-9.457287
7887918137;7887918071;-2.4480908;-0.88978183;-9.550814
7887966115;7887966044;-2.2852716;-0.28310314;-9.61594
7888018459;7888018377;-2.1989384;-0.6593152;-9.547427
7888066418;7888066350;-2.0488446;-0.5781622;-9.467816
7888114387;7888114321;-1.7684784;-0.83913237;-9.318844
7888166725;7888166656;-1.8818406;-1.2509934;-9.187942
7888219055;7888218987;-2.0076063;-0.7083377;-9.389016
7888267031;7888266963;-2.3773377;-1.0716221;-9.377534
7888315004;7888314938;-2.766026;-1.3891183;-9.683358
7888367345;7888367273;-2.626191;-1.1998821;-9.103569
7888415314;7888415247;-3.618101;-1.7844342;-10.157681
7888467645;7888467579;-2.650794;-2.230412;-9.226868
7888520002;7888519914;-3.8887663;-2.0209253;-10.078872
7888567953;7888567886;-3.253515;-1.8504326;-9.011512
7888615924;7888615857;-3.4107177;-1.5213997;-9.350401
7888663892;7888663826;-2.8247347;-1.30925;-8.709347
